Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_RemoveOutliers;Job_Affinity;Job_Jit;Job_Platform;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_EnvironmentVariables;Job_Toolchain;Job_IsBaseline;Job_InvocationCount;Job_IterationTime;Job_LaunchCount;Job_RunStrategy;Job_TargetCount;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainWarmup;2;951635300;67108864;14.18
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainWarmup;3;951411800;67108864;14.18
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainWarmup;4;951647600;67108864;14.18
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainWarmup;5;955630800;67108864;14.24
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainWarmup;6;951911600;67108864;14.18
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainWarmup;7;954528000;67108864;14.22
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainWarmup;8;953762900;67108864;14.21
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;1;952445100;67108864;14.19
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;2;952357400;67108864;14.19
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;3;953761300;67108864;14.21
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;4;952269100;67108864;14.19
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;5;952526200;67108864;14.19
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;6;951612300;67108864;14.18
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;7;951909800;67108864;14.18
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;8;951549600;67108864;14.18
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;9;1031921100;67108864;15.38
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;10;955067900;67108864;14.23
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;11;951900900;67108864;14.18
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;12;951440600;67108864;14.18
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;13;951461600;67108864;14.18
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;14;951512300;67108864;14.18
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;MainTarget;15;952439100;67108864;14.19
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;1;800925153.33;67108864;11.93
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;2;800837453.33;67108864;11.93
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;3;802241353.33;67108864;11.95
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;4;800749153.33;67108864;11.93
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;5;801006253.33;67108864;11.94
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;6;800092353.33;67108864;11.92
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;7;800389853.33;67108864;11.93
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;8;800029653.33;67108864;11.92
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;9;800380953.33;67108864;11.93
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;10;799920653.33;67108864;11.92
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;11;799941653.33;67108864;11.92
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;12;799992353.33;67108864;11.92
Program.BenchmarkMatrixStruct;StructVsClass_MethodParameter;Program;BenchmarkMatrixStruct;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;;1;Result;13;800919153.33;67108864;11.93
